filename,type
two_col_43340,v_bar
two_col_2219,h_bar
two_col_4766,v_bar
two_col_60189,v_bar
two_col_21491,h_bar
two_col_83185,h_bar
two_col_43685,h_bar
two_col_103920,v_bar
two_col_2987,h_bar
two_col_41825,v_bar
multi_col_800,v_bar
two_col_80579,v_bar
two_col_103627,v_bar
two_col_1623,v_bar
two_col_102897,v_bar
two_col_102626,v_bar
two_col_61126,v_bar
two_col_40738,v_bar
9325,h_bar
two_col_62045,line
two_col_101650,v_bar
two_col_6006,v_bar
multi_col_100364,h_bar
two_col_43877,v_bar
two_col_62403,v_bar
4736,h_bar
two_col_5431,v_bar
multi_col_100001,v_bar
multi_col_100007,v_bar
20665534012689,line
3725,h_bar
two_col_43771,h_bar
two_col_4890,line
two_col_80459,v_bar
multi_col_20595,v_bar
two_col_21893,v_bar
two_col_81361,h_bar
multi_col_101236,v_bar
5465,line
5089,h_bar
two_col_41738,line
two_col_80010,v_bar
two_col_40282,h_bar
multi_col_100783,v_bar
two_col_63512,v_bar
two_col_41624,v_bar
two_col_2223,v_bar
two_col_80701,v_bar
two_col_23466,h_bar
two_col_20444,v_bar
two_col_5562,line
multi_col_20778,v_bar
two_col_2969,v_bar
multi_col_100485,line
14914,pie
two_col_80668,line
two_col_41295,v_bar
two_col_41966,h_bar
two_col_4071,v_bar
multi_col_349,h_bar
multi_col_793,v_bar
two_col_40135,v_bar
two_col_6182,v_bar
two_col_4300,line
multi_col_80343,v_bar
8851,h_bar
multi_col_318,line
10180,h_bar
two_col_61103,h_bar
two_col_80416,v_bar
two_col_103649,line
two_col_81308,v_bar
two_col_5625,v_bar
two_col_102941,v_bar
two_col_61428,h_bar
two_col_101208,v_bar
two_col_21984,v_bar
two_col_82970,h_bar
two_col_103055,h_bar
two_col_40718,v_bar
two_col_43199,h_bar
two_col_20912,v_bar
two_col_20327,v_bar
two_col_103239,h_bar
two_col_63652,h_bar
two_col_5703,v_bar
two_col_22652,h_bar
OECD_SHARE_PRICES_DNK_ESP_HUN_ISL_000027,v_bar
two_col_23303,v_bar
two_col_63215,h_bar
two_col_3452,v_bar
two_col_573,h_bar
two_col_907,v_bar
two_col_80576,v_bar
two_col_63393,h_bar
two_col_61251,v_bar
two_col_33,h_bar
two_col_40814,h_bar
two_col_2054,v_bar
two_col_83144,v_bar
multi_col_660,v_bar
two_col_102651,v_bar
multi_col_100771,v_bar
two_col_61819,v_bar
two_col_102958,v_bar
multi_col_80571,v_bar
two_col_41635,v_bar
two_col_63086,v_bar
multi_col_100807,v_bar
11279,pie
two_col_1731,v_bar
two_col_63173,v_bar
two_col_100681,h_bar
multi_col_20957,h_bar
two_col_2348,v_bar
two_col_100497,h_bar
multi_col_20194,v_bar
multi_col_309,v_bar
two_col_62059,v_bar
two_col_41303,v_bar
multi_col_60101,v_bar
5211,h_bar
two_col_61647,h_bar
two_col_60330,v_bar
two_col_62344,h_bar
two_col_80883,h_bar
two_col_102965,v_bar
two_col_23368,h_bar
two_col_101801,h_bar
two_col_43677,h_bar
two_col_63039,v_bar
7478,pie
two_col_63645,v_bar
two_col_82818,v_bar
4562,h_bar
two_col_81696,v_bar
two_col_83167,pie
two_col_6123,v_bar
two_col_41895,line
two_col_42197,v_bar
two_col_100567,v_bar
two_col_82090,v_bar
two_col_1772,v_bar
two_col_103001,v_bar
two_col_40202,pie
two_col_1572,h_bar
two_col_23462,h_bar
two_col_103569,v_bar
two_col_83008,h_bar
multi_col_60442,line
4909,h_bar
two_col_5215,v_bar
6765,line
two_col_2882,v_bar
multi_col_20331,v_bar
two_col_1092,pie
two_col_101536,v_bar
two_col_22419,line
two_col_23390,v_bar
two_col_5085,h_bar
764,h_bar
two_col_42805,v_bar
multi_col_20080,v_bar
two_col_101414,v_bar
two_col_2361,h_bar
multi_col_100194,line
1694,h_bar
2773,h_bar
75118786021156,line
two_col_1382,v_bar
two_col_40224,v_bar
two_col_102072,v_bar
multi_col_20263,v_bar
multi_col_80923,v_bar
two_col_43637,h_bar
two_col_20479,v_bar
two_col_42449,v_bar
multi_col_20414,v_bar
two_col_40489,v_bar
two_col_104460,v_bar
two_col_80448,h_bar
two_col_100269,v_bar
3068,h_bar
13738,pie
two_col_104428,v_bar
two_col_102508,v_bar
two_col_22216,v_bar
multi_col_40498,h_bar
two_col_609,v_bar
two_col_3035,h_bar
two_col_2484,h_bar
multi_col_100420,v_bar
two_col_104840,v_bar
multi_col_60287,h_bar
two_col_80692,v_bar
two_col_42971,h_bar
two_col_42371,h_bar
two_col_42660,v_bar
two_col_61972,v_bar
two_col_104023,h_bar
two_col_2610,line
two_col_100289,h_bar
two_col_103191,v_bar
two_col_61247,pie
two_col_100874,v_bar
multi_col_100613,h_bar
two_col_4620,h_bar
two_col_101769,h_bar
two_col_104841,v_bar
two_col_41048,pie
two_col_4823,v_bar
two_col_62200,h_bar
multi_col_837,v_bar
two_col_22727,h_bar
two_col_21397,h_bar
OECD_DISCRIMINATION_IN_THE_FAMILY_CHN_KHM_000000,v_bar
two_col_60685,line
two_col_81117,v_bar
two_col_43577,h_bar
two_col_43443,v_bar
two_col_101462,v_bar
two_col_60124,v_bar
multi_col_60714,v_bar
two_col_81860,h_bar
two_col_4000,v_bar
38870537000605,h_bar
two_col_42673,v_bar
multi_col_20566,v_bar
10238,line
two_col_24330,h_bar
two_col_24062,v_bar
two_col_40388,v_bar
multi_col_60833,v_bar
two_col_4460,pie
two_col_61821,v_bar
two_col_80690,v_bar
two_col_4657,h_bar
two_col_60805,v_bar
two_col_41838,h_bar
two_col_4507,v_bar
two_col_23191,h_bar
two_col_24435,h_bar
two_col_20717,v_bar
two_col_80317,h_bar
two_col_2697,v_bar
multi_col_100977,v_bar
multi_col_100896,v_bar
multi_col_124,v_bar
multi_col_881,h_bar
two_col_80868,v_bar
two_col_43123,v_bar
two_col_1646,v_bar
OECD_AIR_POLLUTION_EFFECTS_BRN_DNK_SLV_TTO_UKR_000022,v_bar
two_col_40185,v_bar
two_col_3399,v_bar
multi_col_100868,v_bar
two_col_41062,v_bar
4133,h_bar
6236,h_bar
two_col_23620,v_bar
two_col_40782,v_bar
two_col_445,pie
multi_col_80943,h_bar
two_col_103448,v_bar
two_col_2066,line
two_col_3468,h_bar
two_col_103453,v_bar
two_col_3389,line
two_col_101854,v_bar
two_col_60166,v_bar
two_col_3421,v_bar
two_col_102589,h_bar
two_col_2900,h_bar
two_col_82114,h_bar
two_col_81807,h_bar
two_col_103293,v_bar
two_col_101509,v_bar
two_col_2999,line
multi_col_1035,v_bar
two_col_4564,h_bar
two_col_101069,v_bar
two_col_23505,v_bar
two_col_61320,v_bar
two_col_21489,h_bar
two_col_83,h_bar
two_col_80931,h_bar
two_col_3458,h_bar
two_col_102188,v_bar
two_col_2713,v_bar
two_col_40531,v_bar
two_col_5629,h_bar
two_col_100039,v_bar
two_col_42118,h_bar
multi_col_40900,v_bar
two_col_41896,h_bar
two_col_104407,h_bar
two_col_62022,v_bar
two_col_43871,v_bar
two_col_83577,h_bar
two_col_83168,v_bar
multi_col_1464,line
two_col_483,line
two_col_101164,v_bar
4390,h_bar
multi_col_60483,v_bar
two_col_2378,v_bar
two_col_20371,line
two_col_101424,v_bar
two_col_102821,line
two_col_103108,h_bar
two_col_4243,v_bar
two_col_3310,h_bar
multi_col_60564,line
two_col_81069,h_bar
two_col_22152,line
two_col_102809,v_bar
two_col_42810,v_bar
two_col_43004,v_bar
two_col_2719,h_bar
two_col_43505,v_bar
1123,pie
two_col_5318,v_bar
two_col_40391,v_bar
two_col_20650,v_bar
1378,h_bar
multi_col_40868,v_bar
two_col_22116,v_bar
two_col_80504,v_bar
two_col_104606,v_bar
two_col_5827,h_bar
two_col_22516,h_bar
two_col_82190,v_bar
two_col_42710,v_bar
multi_col_60864,v_bar
two_col_24562,v_bar
two_col_2523,v_bar
two_col_44000,v_bar
two_col_4166,v_bar
multi_col_20534,line
13367,pie
two_col_62381,v_bar
two_col_40779,h_bar
two_col_1638,h_bar
two_col_102750,h_bar
63736016004371,h_bar
two_col_62503,v_bar
two_col_3027,v_bar
2559,h_bar
two_col_4544,h_bar
multi_col_100867,v_bar
two_col_41150,v_bar
two_col_62987,v_bar
two_col_82318,v_bar
two_col_43954,v_bar
multi_col_80242,h_bar
two_col_23685,v_bar
two_col_1030,h_bar
two_col_4598,v_bar
multi_col_80064,v_bar
two_col_83281,line
two_col_62162,h_bar
multi_col_101127,v_bar
multi_col_28,v_bar
two_col_24655,h_bar
two_col_60516,h_bar
two_col_101264,h_bar
two_col_20155,v_bar
two_col_597,h_bar
two_col_60900,line
two_col_23640,line
two_col_1239,line
OECD_MAGNETIC_RESONANCE_IMAGING_(MRI)_UNITS_CHE_ISL_POL_000013,v_bar
multi_col_40901,h_bar
two_col_24469,h_bar
two_col_5624,pie
two_col_40793,v_bar
2543,h_bar
23091878004839,h_bar
96123018021644,h_bar
two_col_100846,v_bar
two_col_102419,h_bar
multi_col_20068,v_bar
two_col_80493,v_bar
two_col_61690,v_bar
10523,line
two_col_20169,v_bar
two_col_61175,v_bar
two_col_22218,v_bar
multi_col_40722,v_bar
two_col_80843,h_bar
two_col_6045,h_bar
two_col_62153,h_bar
two_col_61529,v_bar
two_col_5226,v_bar
two_col_41008,v_bar
two_col_753,v_bar
two_col_43102,v_bar
two_col_80080,v_bar
two_col_4552,v_bar
two_col_4036,line
2491,h_bar
multi_col_20293,v_bar
two_col_101353,v_bar
two_col_81612,v_bar
two_col_62476,v_bar
two_col_43932,v_bar
two_col_4719,v_bar
two_col_20193,v_bar
65293958009683,h_bar
two_col_218,h_bar
two_col_100247,line
multi_col_40635,v_bar
two_col_3685,h_bar
two_col_3393,v_bar
two_col_5106,h_bar
two_col_20683,h_bar
multi_col_60917,v_bar
multi_col_20842,v_bar
two_col_22757,v_bar
two_col_1999,h_bar
multi_col_100817,line
two_col_83394,h_bar
two_col_3517,v_bar
17021,pie
two_col_41310,h_bar
two_col_20300,h_bar
two_col_24012,h_bar
two_col_5989,pie
two_col_100919,v_bar
two_col_4382,v_bar
two_col_6407,h_bar
multi_col_100918,v_bar
two_col_101280,v_bar
two_col_80679,v_bar
two_col_61193,v_bar
two_col_6346,v_bar
multi_col_101279,v_bar
two_col_61746,h_bar
two_col_41252,h_bar
two_col_82029,h_bar
04336466002459,h_bar
multi_col_20393,v_bar
two_col_43137,v_bar
two_col_62576,h_bar
multi_col_997,v_bar
OECD_SCIENCE_PERFORMANCE_(PISA)_GRC_IDN_000001,v_bar
two_col_83028,v_bar
multi_col_895,v_bar
two_col_100523,line
5793,h_bar
multi_col_60891,v_bar
two_col_40487,v_bar
two_col_63207,v_bar
two_col_41375,v_bar
two_col_23843,v_bar
two_col_43953,v_bar
two_col_1758,v_bar
two_col_81424,v_bar
two_col_101370,h_bar
two_col_4271,v_bar
75460323001338,line
two_col_23464,line
two_col_104046,h_bar
two_col_21969,line
two_col_2891,v_bar
two_col_20676,h_bar
two_col_81490,v_bar
two_col_61787,h_bar
multi_col_158,v_bar
two_col_2124,h_bar
two_col_4292,v_bar
two_col_3906,v_bar
multi_col_759,line
two_col_82844,v_bar
two_col_40850,v_bar
two_col_2355,v_bar
two_col_22201,h_bar
two_col_62673,v_bar
two_col_24370,v_bar
two_col_61986,v_bar
two_col_103955,v_bar
two_col_82717,line
two_col_5310,v_bar
two_col_42135,v_bar
two_col_17,line
multi_col_60105,v_bar
two_col_43521,v_bar
two_col_3902,v_bar
two_col_1462,v_bar
two_col_341,h_bar
two_col_102384,pie
two_col_102525,v_bar
multi_col_40603,v_bar
two_col_61130,v_bar
two_col_40595,h_bar
two_col_1541,line
multi_col_207,v_bar
two_col_62339,line
two_col_1569,h_bar
multi_col_488,h_bar
two_col_20298,line
two_col_22415,v_bar
two_col_61609,line
two_col_82226,pie
multi_col_20250,v_bar
two_col_23598,v_bar
two_col_43608,v_bar
two_col_61067,h_bar
multi_col_80997,h_bar
multi_col_100503,v_bar
two_col_63523,line
two_col_5012,h_bar
two_col_100689,v_bar
multi_col_75,h_bar
two_col_2385,v_bar
multi_col_20624,v_bar
two_col_40744,h_bar
two_col_82360,h_bar
10184,line
two_col_81006,v_bar
two_col_23211,v_bar
two_col_21472,line
8123,h_bar
two_col_81786,h_bar
two_col_81113,v_bar
two_col_23562,line
two_col_63149,v_bar
multi_col_100935,h_bar
two_col_3195,v_bar
multi_col_1325,v_bar
two_col_1366,v_bar
17777,line
14424,pie
multi_col_1489,line
two_col_61483,v_bar
multi_col_100903,v_bar
two_col_61346,v_bar
two_col_23699,v_bar
multi_col_40038,v_bar
two_col_5347,line
two_col_60751,v_bar
two_col_6064,v_bar
multi_col_80275,v_bar
two_col_43969,v_bar
two_col_61538,v_bar
multi_col_20906,v_bar
two_col_21829,h_bar
multi_col_100761,v_bar
two_col_5504,v_bar
two_col_102176,h_bar
multi_col_20858,line
two_col_43399,v_bar
multi_col_100344,v_bar
two_col_42213,v_bar
04930672006502,h_bar
two_col_21490,h_bar
multi_col_40773,v_bar
two_col_21006,v_bar
two_col_103454,v_bar
two_col_103094,v_bar
two_col_81195,v_bar
two_col_61677,v_bar
two_col_41805,v_bar
two_col_81224,pie
two_col_22849,v_bar
multi_col_100151,line
two_col_101219,v_bar
multi_col_857,v_bar
two_col_42549,h_bar
two_col_1230,v_bar
two_col_82527,pie
two_col_23410,v_bar
two_col_42880,h_bar
two_col_81214,v_bar
two_col_63514,h_bar
multi_col_40838,v_bar
multi_col_1191,line
two_col_42229,pie
two_col_42119,v_bar
two_col_24023,v_bar
two_col_1521,h_bar
two_col_6338,v_bar
10001,h_bar
two_col_83325,v_bar
two_col_102715,v_bar
two_col_22648,v_bar
two_col_103459,v_bar
two_col_104378,v_bar
two_col_673,v_bar
two_col_5939,v_bar
two_col_62785,v_bar
two_col_62598,v_bar
two_col_1290,v_bar
two_col_1644,h_bar
two_col_20840,v_bar
two_col_60961,line
two_col_42854,v_bar
two_col_20757,line
two_col_244,v_bar
two_col_102786,h_bar
two_col_40107,v_bar
multi_col_60157,v_bar
two_col_80078,v_bar
two_col_41160,h_bar
two_col_4330,v_bar
multi_col_21149,v_bar
two_col_102204,line
9998,h_bar
7480,pie
two_col_62309,pie
multi_col_60489,v_bar
two_col_20426,v_bar
two_col_20811,v_bar
two_col_101736,v_bar
two_col_104642,pie
two_col_21354,h_bar
two_col_22667,pie
two_col_82284,v_bar
two_col_20564,v_bar
10432,line
two_col_43300,v_bar
two_col_63830,v_bar
two_col_2967,v_bar
two_col_100444,h_bar
9951,h_bar
two_col_80149,h_bar
two_col_60257,v_bar
two_col_101064,v_bar
two_col_61344,h_bar
two_col_100122,h_bar
multi_col_100759,line
two_col_20397,h_bar
two_col_2339,v_bar
two_col_701,h_bar
two_col_22939,v_bar
10214,h_bar
multi_col_100680,v_bar
multi_col_40381,v_bar
7897,h_bar
two_col_61976,v_bar
two_col_23301,h_bar
multi_col_60246,v_bar
two_col_41485,line
two_col_5007,line
two_col_5917,h_bar
two_col_81122,v_bar
two_col_1710,v_bar
multi_col_20183,h_bar
two_col_103677,pie
multi_col_20075,v_bar
two_col_101794,h_bar
two_col_3553,line
two_col_81791,h_bar
multi_col_839,line
two_col_100365,line
two_col_4443,v_bar
two_col_5471,line
multi_col_60718,v_bar
multi_col_60272,v_bar
two_col_2539,v_bar
multi_col_1099,v_bar
two_col_2273,h_bar
multi_col_450,h_bar
two_col_40106,h_bar
multi_col_20827,line
multi_col_20317,v_bar
two_col_5635,v_bar
two_col_2420,v_bar
two_col_578,v_bar
two_col_4559,v_bar
two_col_1622,h_bar
two_col_683,h_bar
two_col_40747,v_bar
multi_col_100358,v_bar
two_col_5565,v_bar
two_col_21277,h_bar
two_col_23279,v_bar
74355326003181,line
multi_col_102,line
two_col_4068,h_bar
two_col_60770,line
multi_col_1492,v_bar
two_col_41269,v_bar
two_col_103252,line
two_col_81288,line
two_col_102063,h_bar
two_col_60134,v_bar
two_col_81029,h_bar
two_col_4486,v_bar
two_col_20107,v_bar
two_col_104119,h_bar
two_col_5076,v_bar
two_col_2369,v_bar
two_col_41483,h_bar
4924,pie
two_col_2005,pie
two_col_42080,v_bar
two_col_101929,v_bar
two_col_3561,v_bar
two_col_22964,line
multi_col_40301,v_bar
two_col_3489,pie
two_col_101811,h_bar
two_col_40465,v_bar
two_col_877,h_bar
multi_col_21053,v_bar
two_col_60296,pie
two_col_82159,h_bar
two_col_60347,v_bar
multi_col_20391,v_bar
two_col_4203,h_bar
two_col_41502,v_bar
two_col_104389,v_bar
two_col_517,h_bar
two_col_43958,v_bar
two_col_6223,v_bar
two_col_60149,h_bar
multi_col_40261,h_bar
two_col_23356,h_bar
two_col_62172,v_bar
3895,h_bar
two_col_352,v_bar
two_col_4170,v_bar
multi_col_40713,h_bar
two_col_40840,v_bar
two_col_41153,h_bar
two_col_61669,h_bar
two_col_6347,v_bar
two_col_632,v_bar
two_col_63467,v_bar
two_col_2125,h_bar
6876,h_bar
two_col_21424,v_bar
two_col_22301,v_bar
two_col_5884,pie
OECD_NET_PENSION_REPLACEMENT_RATES_ESP_IRL_000003,v_bar
10812,pie
multi_col_100501,h_bar
multi_col_1533,v_bar
two_col_2010,h_bar
two_col_1663,line
two_col_24190,v_bar
two_col_60774,v_bar
1368,h_bar
9368,line
two_col_24411,v_bar
two_col_935,v_bar
6822,line
14808,pie
two_col_63560,v_bar
two_col_80777,v_bar
two_col_6049,v_bar
3231,h_bar
two_col_23707,h_bar
two_col_83452,h_bar
two_col_22164,v_bar
two_col_23490,v_bar
98429900002767,h_bar
two_col_42984,h_bar
two_col_100926,v_bar
two_col_5457,v_bar
multi_col_973,h_bar
two_col_62862,v_bar
two_col_81968,v_bar
two_col_20354,v_bar
two_col_101634,v_bar
two_col_100732,h_bar
two_col_4634,v_bar
two_col_102873,v_bar
two_col_3646,h_bar
two_col_104812,v_bar
two_col_3461,line
5187,h_bar
two_col_60568,h_bar
two_col_1306,h_bar
multi_col_760,v_bar
two_col_102704,v_bar
2555,h_bar
two_col_670,h_bar
multi_col_898,v_bar
two_col_40322,v_bar
two_col_6204,v_bar
two_col_83485,v_bar
two_col_41835,v_bar
two_col_102345,v_bar
two_col_5876,v_bar
two_col_5022,v_bar
two_col_63465,v_bar
two_col_21059,v_bar
two_col_21801,v_bar
two_col_3318,v_bar
two_col_60445,h_bar
two_col_83546,v_bar
multi_col_1116,v_bar
06726273005613,h_bar
two_col_23242,h_bar
76908576000079,line
two_col_1798,pie
two_col_4765,h_bar
04660154025330,h_bar
two_col_60732,v_bar
two_col_1750,v_bar
two_col_2043,h_bar
two_col_5235,h_bar
two_col_21251,v_bar
two_col_83209,h_bar
multi_col_20531,v_bar
two_col_5655,h_bar
two_col_40651,v_bar
two_col_60865,v_bar
two_col_102922,pie
multi_col_80833,v_bar
multi_col_1319,v_bar
two_col_102155,v_bar
two_col_100870,v_bar
two_col_61723,h_bar
two_col_43329,h_bar
two_col_82195,h_bar
two_col_62164,line
two_col_23713,line
1627,h_bar
two_col_60598,v_bar
two_col_3977,h_bar
multi_col_1469,line
two_col_20517,v_bar
two_col_23753,v_bar
two_col_43166,v_bar
two_col_228,h_bar
two_col_3147,line
multi_col_101197,v_bar
17493,line
11147,line
multi_col_20009,v_bar
6587,h_bar
two_col_102671,h_bar
two_col_40281,v_bar
two_col_104686,v_bar
two_col_102685,v_bar
two_col_41075,h_bar
two_col_5627,v_bar
two_col_61597,v_bar
two_col_82425,v_bar
two_col_80852,v_bar
two_col_102999,v_bar
two_col_4674,v_bar
two_col_40759,line
two_col_4128,h_bar
two_col_101132,v_bar
two_col_81960,v_bar
two_col_81938,v_bar
two_col_43471,line
OECD_SOCIAL_INSTITUTIONS_AND_GENDER_ALB_IDN_MNE_000000,v_bar
two_col_4366,v_bar
two_col_40325,v_bar
multi_col_40410,v_bar
260,h_bar
two_col_4227,v_bar
two_col_2409,line
two_col_2526,h_bar
two_col_40341,v_bar
two_col_5577,v_bar
two_col_82500,v_bar
two_col_63724,v_bar
two_col_23881,h_bar
two_col_20877,line
two_col_100255,h_bar
two_col_40967,v_bar
two_col_104620,h_bar
two_col_82714,v_bar
multi_col_21114,h_bar
two_col_23228,h_bar
two_col_103825,line
two_col_42864,v_bar
two_col_3909,h_bar
OECD_RADIOTHERAPY_EQUIPMENT_CHE_CRI_CZE_ISL_SVN_000064,line
two_col_4430,v_bar
two_col_1121,h_bar
two_col_83313,v_bar
two_col_2333,v_bar
two_col_3380,pie
two_col_40115,line
multi_col_1176,v_bar
two_col_24554,h_bar
two_col_1270,pie
two_col_100952,v_bar
two_col_101349,v_bar
two_col_102871,v_bar
21751717000060,line
two_col_5287,v_bar
two_col_2248,v_bar
two_col_81620,v_bar
two_col_80018,h_bar
two_col_43041,h_bar
780,h_bar
4331,h_bar
two_col_4213,v_bar
two_col_104370,v_bar
two_col_104561,pie
two_col_23399,v_bar
233,h_bar
two_col_3995,line
multi_col_100518,v_bar
two_col_63682,v_bar
two_col_2245,v_bar
two_col_102067,h_bar
two_col_100279,h_bar
multi_col_80074,v_bar
two_col_6423,v_bar
two_col_43881,v_bar
two_col_101907,v_bar
two_col_103676,v_bar
two_col_100790,h_bar
91568440017243,h_bar
two_col_22395,h_bar
two_col_104446,line
multi_col_21019,line
two_col_60524,h_bar
two_col_22846,v_bar
two_col_3845,h_bar
multi_col_1365,line
two_col_81622,h_bar
two_col_21396,line
multi_col_60809,h_bar
two_col_42772,v_bar
two_col_103204,v_bar
two_col_20847,v_bar
two_col_21662,h_bar
two_col_81851,line
two_col_102993,h_bar
two_col_40285,v_bar
two_col_101160,v_bar
two_col_80195,v_bar
two_col_2283,h_bar
two_col_61444,v_bar
multi_col_40385,v_bar
two_col_1633,h_bar
two_col_305,v_bar
two_col_24573,h_bar
two_col_5794,h_bar
two_col_81190,v_bar
15775224002939,line
multi_col_60844,v_bar
two_col_61187,v_bar
two_col_82793,v_bar
two_col_42853,v_bar
multi_col_20349,v_bar
two_col_6394,v_bar
two_col_61001,h_bar
41030159004136,h_bar
two_col_43982,h_bar
two_col_211,h_bar
two_col_23333,h_bar
two_col_63308,v_bar
two_col_40580,h_bar
two_col_4818,v_bar
two_col_104358,h_bar
two_col_22528,h_bar
multi_col_20583,v_bar
multi_col_80076,v_bar
multi_col_161,h_bar
two_col_60441,v_bar
two_col_20512,v_bar
two_col_63236,v_bar
two_col_100092,h_bar
two_col_24001,v_bar
multi_col_40592,line
two_col_62139,v_bar
two_col_80573,v_bar
two_col_43803,v_bar
multi_col_20736,v_bar
two_col_103819,v_bar
two_col_1065,h_bar
multi_col_100275,h_bar
two_col_83437,v_bar
8129,h_bar
multi_col_20623,line
two_col_24328,v_bar
two_col_40188,h_bar
two_col_83191,h_bar
two_col_1725,h_bar
two_col_20743,v_bar
multi_col_458,v_bar
multi_col_329,v_bar
two_col_104433,v_bar
multi_col_100390,v_bar
two_col_61737,h_bar
12358,pie
multi_col_40484,v_bar
two_col_42727,h_bar
two_col_104298,h_bar
two_col_62093,v_bar
multi_col_80901,line
multi_col_80071,v_bar
two_col_24632,h_bar
two_col_24205,v_bar
two_col_101218,h_bar
two_col_2040,v_bar
two_col_100646,h_bar
two_col_101375,v_bar
two_col_61750,v_bar
two_col_24590,v_bar
two_col_100636,v_bar
two_col_880,h_bar
two_col_61919,h_bar
multi_col_80222,v_bar
8482,pie
two_col_43226,v_bar
two_col_23737,line
two_col_21795,v_bar
multi_col_60482,v_bar
4648,h_bar
two_col_82112,h_bar
two_col_101458,pie
two_col_42542,v_bar
two_col_82685,pie
two_col_60879,h_bar
two_col_82494,v_bar
07019431002523,line
two_col_80105,v_bar
two_col_82785,v_bar
two_col_82519,v_bar
3972,h_bar
1361,h_bar
72560300003473,line
two_col_5995,line
two_col_1831,v_bar
two_col_80568,h_bar
two_col_23455,v_bar
two_col_23853,h_bar
two_col_100755,h_bar
multi_col_100717,v_bar
two_col_2673,v_bar
multi_col_40316,line
two_col_82877,v_bar
two_col_6088,v_bar
multi_col_1383,v_bar
two_col_3375,line
multi_col_20800,v_bar
multi_col_20399,v_bar
two_col_40422,h_bar
10912,line
two_col_21821,h_bar
10002,h_bar
two_col_63782,v_bar
two_col_23517,v_bar
two_col_104508,v_bar
two_col_5133,h_bar
two_col_102719,v_bar
11248,h_bar
multi_col_40711,v_bar
two_col_21283,h_bar
multi_col_40030,v_bar
two_col_40506,v_bar
two_col_749,line
multi_col_60175,v_bar
two_col_62974,v_bar
two_col_104909,v_bar
two_col_3682,h_bar
two_col_3317,v_bar
two_col_4395,v_bar
multi_col_630,h_bar
two_col_6384,v_bar
two_col_21404,h_bar
two_col_23950,h_bar
two_col_3203,h_bar
two_col_63178,line
two_col_83368,v_bar
13832,pie
two_col_315,v_bar
two_col_60645,v_bar
two_col_484,v_bar
multi_col_80361,v_bar
two_col_1114,line
multi_col_60133,v_bar
multi_col_80703,line
two_col_3453,v_bar
multi_col_40650,h_bar
multi_col_20722,v_bar
two_col_23188,h_bar
two_col_40126,h_bar
two_col_21945,v_bar
two_col_6173,v_bar
two_col_24150,v_bar
two_col_5549,h_bar
two_col_83340,v_bar
two_col_21416,h_bar
multi_col_20433,v_bar
two_col_63501,v_bar
multi_col_100214,v_bar
two_col_24636,v_bar
two_col_60499,v_bar
74546114006911,h_bar
multi_col_20766,v_bar
multi_col_40303,h_bar
two_col_41248,line
multi_col_80686,v_bar
87889206001865,h_bar
multi_col_20793,h_bar
two_col_3525,pie
two_col_4525,h_bar
two_col_23811,v_bar
multi_col_1494,line
multi_col_80851,v_bar
two_col_43589,v_bar
two_col_23733,line
two_col_4346,v_bar
two_col_23684,h_bar
two_col_22730,line
two_col_24387,v_bar
22651771001645,h_bar
two_col_81830,v_bar
two_col_101055,v_bar
multi_col_967,v_bar
two_col_83569,h_bar
two_col_60161,pie
two_col_60565,h_bar
two_col_20903,v_bar
two_col_21565,v_bar
two_col_43220,v_bar
two_col_24565,v_bar
two_col_2914,v_bar
two_col_6179,v_bar
two_col_1602,h_bar
12989619002224,h_bar
two_col_62094,v_bar
two_col_5146,h_bar
two_col_22376,h_bar
two_col_100695,v_bar
two_col_60654,line
2341,h_bar
two_col_61925,v_bar
two_col_60315,h_bar
multi_col_20305,h_bar
multi_col_40835,v_bar
3742,h_bar
two_col_103221,v_bar
two_col_103297,h_bar
13497,pie
two_col_20022,pie
two_col_81202,v_bar
two_col_102663,v_bar
two_col_43837,h_bar
two_col_61138,h_bar
multi_col_40834,h_bar
two_col_100941,v_bar
two_col_102399,v_bar
multi_col_20990,h_bar
4045,h_bar
7206,line
two_col_103424,h_bar
two_col_21540,v_bar
8380,h_bar
two_col_60327,h_bar
two_col_41591,v_bar
two_col_3595,v_bar
multi_col_80759,line
two_col_2368,h_bar
multi_col_94,v_bar
two_col_42311,v_bar
OECD_POVERTY_GAP_AUT_BEL_CHE_CRI_IRL_000010,v_bar
two_col_22240,v_bar
two_col_62694,v_bar
two_col_3922,line
two_col_23514,v_bar
two_col_20460,line
two_col_104786,h_bar
41436572009068,h_bar
two_col_5824,h_bar
two_col_82178,v_bar
multi_col_20552,h_bar
two_col_169,h_bar
two_col_2328,line
two_col_61808,line
two_col_103989,line
two_col_24631,h_bar
multi_col_80474,line
two_col_23545,v_bar
two_col_43474,v_bar
multi_col_1233,v_bar
two_col_330,h_bar
two_col_63650,v_bar
multi_col_20988,v_bar
9813,line
multi_col_343,v_bar
multi_col_80042,line
4852,h_bar
two_col_61836,h_bar
two_col_103477,v_bar
two_col_82977,v_bar
two_col_22298,h_bar
two_col_22708,h_bar
two_col_61495,v_bar
83565479005471,line
17000,pie
two_col_80611,pie
two_col_2514,v_bar
5685,line
two_col_41314,h_bar
two_col_3092,h_bar
two_col_80764,v_bar
two_col_142,v_bar
two_col_21526,h_bar
