filename,type
two_col_102072,v_bar
4417,pie
two_col_102588,line
two_col_20418,v_bar
two_col_43136,h_bar
two_col_60656,v_bar
two_col_83384,h_bar
multi_col_40303,h_bar
multi_col_20902,v_bar
two_col_103233,h_bar
two_col_42377,v_bar
two_col_2197,line
two_col_80951,v_bar
two_col_61417,v_bar
8434,h_bar
multi_col_40753,line
two_col_63580,h_bar
two_col_102971,v_bar
multi_col_1366,v_bar
two_col_103663,h_bar
two_col_23234,v_bar
two_col_43835,line
two_col_103399,v_bar
two_col_5202,h_bar
two_col_42727,h_bar
two_col_81213,v_bar
two_col_61047,v_bar
multi_col_100605,v_bar
two_col_100366,v_bar
two_col_60085,h_bar
multi_col_20778,v_bar
multi_col_40883,v_bar
two_col_81839,h_bar
two_col_21823,v_bar
two_col_5828,v_bar
two_col_4690,v_bar
two_col_1168,v_bar
multi_col_60166,v_bar
two_col_3155,v_bar
multi_col_80332,v_bar
two_col_100736,v_bar
two_col_41388,v_bar
two_col_101824,v_bar
two_col_5982,v_bar
two_col_21989,v_bar
two_col_103819,v_bar
51408825001520,h_bar
two_col_81993,h_bar
two_col_82346,v_bar
two_col_20361,h_bar
two_col_40960,h_bar
two_col_2314,v_bar
two_col_101577,pie
two_col_60986,h_bar
multi_col_40180,v_bar
two_col_101127,v_bar
two_col_5081,h_bar
two_col_3856,v_bar
two_col_63703,h_bar
two_col_40063,v_bar
two_col_104325,v_bar
7542,line
multi_col_855,h_bar
two_col_21570,line
two_col_83042,v_bar
two_col_104630,line
two_col_40576,v_bar
two_col_1884,h_bar
1880,line
two_col_24267,v_bar
two_col_101432,pie
two_col_63646,v_bar
two_col_40126,h_bar
two_col_21435,v_bar
two_col_23408,h_bar
two_col_101598,v_bar
multi_col_910,line
two_col_101062,h_bar
multi_col_60920,v_bar
two_col_61381,v_bar
two_col_62407,v_bar
two_col_1187,h_bar
multi_col_60473,v_bar
two_col_3440,h_bar
two_col_80394,pie
96881713000165,line
multi_col_20797,v_bar
two_col_82203,pie
two_col_41737,h_bar
two_col_6212,h_bar
two_col_100389,v_bar
6216,h_bar
two_col_40825,v_bar
two_col_42818,v_bar
multi_col_60023,v_bar
two_col_3010,v_bar
multi_col_100310,v_bar
two_col_60590,v_bar
multi_col_286,h_bar
OECD_VALUE-ADDED_IN_FINANCIAL_CORPORATIONS_FIN_SWE_000110,line
multi_col_20502,v_bar
two_col_762,v_bar
two_col_298,v_bar
two_col_41058,h_bar
multi_col_80148,line
two_col_102571,v_bar
two_col_1312,v_bar
multi_col_20152,v_bar
42439452012257,h_bar
two_col_62368,v_bar
two_col_60355,line
two_col_22126,h_bar
two_col_103730,v_bar
multi_col_40600,v_bar
12183,line
two_col_61114,v_bar
two_col_81340,h_bar
two_col_40649,v_bar
two_col_5351,line
2490,h_bar
two_col_2494,h_bar
multi_col_20851,v_bar
multi_col_40250,v_bar
two_col_81710,line
two_col_61544,v_bar
two_col_63579,line
two_col_80802,h_bar
two_col_23737,line
two_col_22825,v_bar
two_col_4813,line
two_col_102988,h_bar
two_col_83238,v_bar
two_col_81205,v_bar
two_col_42731,v_bar
two_col_23222,h_bar
two_col_43823,v_bar
5210,h_bar
two_col_102967,v_bar
multi_col_1370,v_bar
8422,h_bar
multi_col_40745,h_bar
two_col_61401,v_bar
two_col_81655,v_bar
2185,h_bar
two_col_23672,v_bar
two_col_2181,v_bar
two_col_42361,v_bar
two_col_4956,v_bar
two_col_23388,v_bar
two_col_101218,h_bar
two_col_103225,v_bar
two_col_43989,v_bar
two_col_83392,h_bar
two_col_1607,h_bar
two_col_2928,v_bar
multi_col_20447,v_bar
two_col_627,v_bar
two_col_80044,h_bar
two_col_60210,h_bar
OECD_TEMPORARY_EMPLOYMENT_GRC_HUN_KOR_SWE_USA_000016,v_bar
two_col_82079,h_bar
266,h_bar
multi_col_100490,v_bar
two_col_4055,v_bar
two_col_6068,v_bar
two_col_3790,line
two_col_2882,v_bar
multi_col_269,h_bar
multi_col_793,v_bar
two_col_102434,v_bar
two_col_100409,line
two_col_22599,h_bar
28343736004687,h_bar
two_col_277,v_bar
multi_col_20017,h_bar
two_col_104333,h_bar
multi_col_843,v_bar
two_col_21566,v_bar
two_col_42048,h_bar
two_col_61728,h_bar
two_col_81086,v_bar
multi_col_60873,h_bar
multi_col_1409,line
two_col_2752,h_bar
two_col_5097,h_bar
two_col_83111,v_bar
two_col_61378,v_bar
two_col_2302,line
two_col_104299,h_bar
two_col_101561,h_bar
multi_col_101002,v_bar
two_col_24334,v_bar
two_col_1484,line
two_col_40976,v_bar
two_col_41664,v_bar
13957249000673,h_bar
two_col_80697,v_bar
two_col_101832,v_bar
multi_col_100243,v_bar
two_col_3143,v_bar
multi_col_80324,line
multi_col_510,h_bar
two_col_41234,pie
26958202020681,line
multi_col_100613,h_bar
multi_col_80774,v_bar
multi_col_60520,line
two_col_100370,v_bar
two_col_6204,v_bar
two_col_40833,v_bar
two_col_4239,v_bar
two_col_20232,h_bar
two_col_41721,v_bar
two_col_62041,h_bar
82432236004935,h_bar
multi_col_60465,v_bar
two_col_100235,line
two_col_20398,v_bar
two_col_21970,v_bar
two_col_1191,h_bar
two_col_20662,v_bar
two_col_918,line
multi_col_60936,h_bar
two_col_3905,line
two_col_103049,v_bar
two_col_24621,v_bar
two_col_2617,v_bar
two_col_101074,v_bar
two_col_21423,v_bar
two_col_5428,v_bar
two_col_104276,v_bar
two_col_40130,h_bar
two_col_81439,v_bar
two_col_63650,v_bar
two_col_62942,v_bar
multi_col_40483,v_bar
two_col_21589,v_bar
two_col_103419,v_bar
two_col_24271,h_bar
two_col_2247,h_bar
two_col_101424,v_bar
two_col_40560,v_bar
OECD_SUICIDE_RATES_BRA_CAN_LVA_NZL_SVN_000008,v_bar
two_col_104626,v_bar
two_col_81069,h_bar
two_col_63200,h_bar
two_col_61513,h_bar
multi_col_53,line
two_col_82868,v_bar
18189,line
two_col_23760,h_bar
two_col_5756,h_bar
two_col_42273,v_bar
two_col_4844,line
two_col_2569,v_bar
two_col_103337,line
multi_col_40207,line
two_col_83280,v_bar
two_col_61143,v_bar
two_col_42623,h_bar
two_col_23330,h_bar
two_col_43931,v_bar
two_col_2139,h_bar
two_col_60302,line
two_col_4147,v_bar
two_col_3682,h_bar
two_col_2990,line
multi_col_681,line
two_col_1345,h_bar
two_col_3378,line
two_col_82491,v_bar
multi_col_20105,v_bar
43373532010085,h_bar
two_col_22521,v_bar
two_col_102176,h_bar
multi_col_100428,v_bar
1204,h_bar
two_col_102463,pie
two_col_62780,v_bar
81814640000280,line
two_col_60247,v_bar
two_col_80013,v_bar
47951679000317,line
two_col_22034,h_bar
two_col_102199,v_bar
two_col_43527,v_bar
two_col_6195,v_bar
two_col_670,h_bar
two_col_43177,h_bar
two_col_22464,v_bar
multi_col_100097,h_bar
two_col_20459,h_bar
two_col_63191,v_bar
two_col_81602,v_bar
two_col_21618,line
two_col_22937,line
two_col_42336,v_bar
two_col_4901,h_bar
two_col_103622,v_bar
multi_col_1327,h_bar
two_col_82887,v_bar
multi_col_40712,v_bar
two_col_81252,v_bar
two_col_43874,h_bar
two_col_5243,h_bar
two_col_21248,v_bar
two_col_2586,v_bar
two_col_559,v_bar
two_col_3544,v_bar
multi_col_60577,v_bar
two_col_4281,v_bar
two_col_1579,v_bar
two_col_41799,v_bar
two_col_5869,v_bar
two_col_41263,v_bar
two_col_20770,h_bar
two_col_82757,v_bar
two_col_62503,v_bar
two_col_60494,v_bar
multi_col_40968,v_bar
two_col_101865,v_bar
two_col_3114,v_bar
multi_col_60127,v_bar
multi_col_100214,v_bar
two_col_1129,h_bar
multi_col_20693,v_bar
two_col_62153,h_bar
two_col_81481,h_bar
two_col_5490,v_bar
two_col_24363,line
two_col_2355,v_bar
two_col_101536,v_bar
two_col_40188,h_bar
two_col_40472,v_bar
two_col_1980,v_bar
two_col_104734,h_bar
56783352006070,h_bar
76618001004989,h_bar
two_col_3817,pie
multi_col_60824,v_bar
two_col_101166,h_bar
two_col_21531,line
7503,h_bar
10249312004999,h_bar
two_col_63742,h_bar
multi_col_40591,v_bar
OECD_ICT_VALUE_ADDED_FRA_ISL_SVK_000000,v_bar
two_col_40537,v_bar
two_col_101189,v_bar
two_col_23019,v_bar
multi_col_40084,v_bar
two_col_85,v_bar
two_col_83003,h_bar
two_col_63257,v_bar
two_col_101473,v_bar
two_col_23449,h_bar
two_col_104221,v_bar
multi_col_951,v_bar
two_col_21474,h_bar
two_col_83453,h_bar
two_col_62915,v_bar
two_col_81194,h_bar
two_col_3952,v_bar
two_col_2640,v_bar
2644,line
two_col_5185,line
multi_col_402,h_bar
two_col_41326,v_bar
two_col_21927,h_bar
two_col_20635,h_bar
two_col_60181,line
multi_col_100701,v_bar
multi_col_80666,v_bar
two_col_3401,v_bar
multi_col_60432,v_bar
two_col_100262,v_bar
two_col_1596,v_bar
two_col_42859,pie
two_col_20265,h_bar
two_col_6253,v_bar
two_col_40864,v_bar
two_col_41776,v_bar
two_col_82242,v_bar
two_col_62016,v_bar
two_col_81897,v_bar
15775224002881,h_bar
19773854001601,h_bar
two_col_80785,h_bar
two_col_5886,h_bar
two_col_4794,pie
multi_col_60062,v_bar
two_col_102678,v_bar
multi_col_60015,v_bar
two_col_100645,v_bar
two_col_4219,v_bar
two_col_80208,pie
two_col_62061,v_bar
two_col_82235,v_bar
two_col_42984,h_bar
multi_col_100776,h_bar
two_col_3476,v_bar
multi_col_60445,v_bar
two_col_22385,v_bar
two_col_100215,v_bar
two_col_21950,h_bar
two_col_4649,h_bar
two_col_191,v_bar
12320,line
two_col_101054,v_bar
two_col_103593,h_bar
two_col_21403,v_bar
two_col_5408,v_bar
two_col_83424,v_bar
multi_col_81000,v_bar
two_col_101404,v_bar
two_col_23594,v_bar
two_col_103439,line
two_col_104606,v_bar
two_col_63220,v_bar
two_col_83074,v_bar
two_col_892,h_bar
7574,h_bar
multi_col_863,v_bar
two_col_40055,h_bar
two_col_42068,v_bar
two_col_61708,v_bar
two_col_3860,v_bar
two_col_2772,h_bar
two_col_23081,line
two_col_42438,v_bar
two_col_21116,v_bar
two_col_83131,v_bar
multi_col_101022,v_bar
two_col_2322,h_bar
two_col_6361,line
two_col_20357,v_bar
two_col_43679,h_bar
two_col_41644,h_bar
two_col_62124,v_bar
two_col_484,v_bar
two_col_43383,h_bar
two_col_3163,pie
3167,h_bar
two_col_43229,v_bar
two_col_21815,line
two_col_102697,h_bar
02491305001736,h_bar
two_col_62574,v_bar
multi_col_80754,h_bar
multi_col_60500,v_bar
two_col_61071,v_bar
two_col_83218,h_bar
multi_col_80884,v_bar
two_col_43803,v_bar
two_col_103655,v_bar
two_col_104190,h_bar
two_col_101668,v_bar
two_col_102947,v_bar
11470406001581,h_bar
10521,h_bar
two_col_80967,v_bar
two_col_24197,v_bar
two_col_23652,v_bar
two_col_42341,h_bar
multi_col_100849,v_bar
two_col_103205,h_bar
two_col_61972,v_bar
two_col_60660,v_bar
two_col_43100,v_bar
multi_col_619,line
two_col_6418,v_bar
two_col_100583,v_bar
multi_col_60629,v_bar
two_col_1627,v_bar
70766260005954,line
98429900002767,h_bar
two_col_22043,v_bar
two_col_6048,v_bar
multi_col_60783,h_bar
two_col_100429,v_bar
1273,h_bar
two_col_20584,h_bar
two_col_102414,v_bar
two_col_257,v_bar
11760,line
1766,h_bar
9356,h_bar
two_col_742,h_bar
two_col_80571,h_bar
two_col_62718,v_bar
two_col_41078,pie
two_col_43045,v_bar
two_col_1298,v_bar
two_col_4560,v_bar
1336,h_bar
two_col_102551,v_bar
two_col_1332,line
multi_col_80168,v_bar
11625,line
two_col_80121,v_bar
multi_col_20488,line
two_col_62348,v_bar
two_col_4130,v_bar
two_col_100096,v_bar
two_col_43415,v_bar
two_col_103710,v_bar
two_col_21680,h_bar
two_col_24178,v_bar
12459,line
8547,h_bar
two_col_80988,v_bar
multi_col_40620,h_bar
two_col_63109,h_bar
two_col_61134,h_bar
two_col_81360,v_bar
25697136002533,h_bar
two_col_23347,v_bar
two_col_43946,h_bar
two_col_104485,line
two_col_103340,v_bar
two_col_63559,v_bar
two_col_81730,v_bar
multi_col_24,h_bar
two_col_80822,line
two_col_4833,v_bar
two_col_100995,h_bar
two_col_40517,h_bar
two_col_23039,v_bar
39947264017438,h_bar
two_col_83023,h_bar
two_col_63277,line
two_col_24206,h_bar
two_col_101453,v_bar
two_col_42480,v_bar
two_col_24656,v_bar
two_col_23193,v_bar
two_col_101003,h_bar
two_col_22628,v_bar
two_col_20615,v_bar
two_col_62466,v_bar
two_col_3421,v_bar
two_col_100242,pie
multi_col_100721,v_bar
two_col_40844,v_bar
two_col_42879,h_bar
two_col_20245,v_bar
two_col_62036,line
two_col_43291,h_bar
85373521001641,h_bar
OECD_BUSINESS_USE_OF_BROADBAND_DNK_ISL_PRT_SWE_TUR_000000,v_bar
two_col_23890,v_bar
two_col_3071,h_bar
two_col_100612,v_bar
two_col_22782,h_bar
multi_col_100371,v_bar
OECD_FOREIGN-BORN_POPULATION_IRL_LTU_000049,line
multi_col_100664,v_bar
multi_col_80703,line
6298,h_bar
two_col_100307,v_bar
two_col_43784,v_bar
two_col_5849,h_bar
two_col_81858,v_bar
two_col_82777,v_bar
two_col_62523,line
two_col_129,v_bar
multi_col_40948,v_bar
multi_col_20349,v_bar
two_col_103878,v_bar
multi_col_100234,h_bar
two_col_102290,v_bar
two_col_20300,h_bar
two_col_6336,line
two_col_40901,v_bar
multi_col_137,v_bar
12662,pie
two_col_2375,v_bar
two_col_101516,v_bar
multi_col_101075,v_bar
two_col_42195,pie
two_col_40452,line
two_col_21141,v_bar
61762978006740,h_bar
two_col_83166,v_bar
multi_col_60804,v_bar
two_col_101146,v_bar
multi_col_834,v_bar
multi_col_1184,v_bar
two_col_40002,h_bar
two_col_83536,v_bar
OECD_INDUSTRIAL_PRODUCTION_COL_DEU_EST_PRT_USA_000001,v_bar
1224,h_bar
two_col_1220,v_bar
two_col_60267,v_bar
12442699004165,line
two_col_4022,h_bar
two_col_20029,v_bar
multi_col_80580,v_bar
two_col_43507,line
two_col_102013,v_bar
two_col_4188,line
two_col_41490,v_bar
two_col_80199,v_bar
multi_col_20430,v_bar
two_col_650,h_bar
two_col_61925,v_bar
two_col_43157,v_bar
two_col_20479,v_bar
two_col_22444,v_bar
05705464003735,line
two_col_104597,v_bar
two_col_103252,line
OECD_DOMESTIC_VALUE_ADDED_IN_GROSS_EXPORTS_DEU_TUR_000013,line
two_col_81622,h_bar
two_col_61476,v_bar
two_col_80930,v_bar
two_col_23605,v_bar
two_col_101795,v_bar
two_col_5633,v_bar
4925,h_bar
two_col_5799,v_bar
two_col_21792,v_bar
two_col_102910,v_bar
two_col_20880,h_bar
two_col_40281,v_bar
two_col_81788,v_bar
8455,h_bar
two_col_61026,v_bar
two_col_23255,line
two_col_43854,line
two_col_24590,v_bar
two_col_5263,v_bar
two_col_80875,v_bar
two_col_23740,v_bar
two_col_22852,v_bar
71943072007472,h_bar
two_col_103317,h_bar
multi_col_40227,h_bar
two_col_61163,pie
two_col_23310,v_bar
two_col_101280,v_bar
two_col_104578,h_bar
two_col_103747,v_bar
two_col_2119,h_bar
two_col_100868,v_bar
two_col_60322,v_bar
two_col_43442,h_bar
two_col_3358,v_bar
1361,h_bar
two_col_345,h_bar
8843,h_bar
06726273005613,h_bar
two_col_43012,v_bar
multi_col_80095,v_bar
two_col_4537,v_bar
two_col_3708,h_bar
two_col_102156,h_bar
multi_col_100408,h_bar
two_col_60288,v_bar
two_col_715,h_bar
multi_col_80200,h_bar
7889,h_bar
two_col_23886,h_bar
two_col_580,h_bar
9194,h_bar
two_col_82274,h_bar
two_col_62020,v_bar
two_col_80249,v_bar
two_col_41740,v_bar
6261,h_bar
two_col_40852,v_bar
multi_col_80650,v_bar
two_col_4608,v_bar
two_col_20603,h_bar
two_col_103881,h_bar
multi_col_434,h_bar
two_col_41310,h_bar
two_col_2676,v_bar
two_col_23185,pie
two_col_101015,h_bar
two_col_979,h_bar
two_col_62923,v_bar
two_col_81458,v_bar
two_col_40151,v_bar
two_col_21442,v_bar
two_col_104217,v_bar
multi_col_967,v_bar
multi_col_101126,v_bar
two_col_24210,v_bar
two_col_2226,line
two_col_62889,line
multi_col_40548,v_bar
two_col_81008,h_bar
two_col_63261,v_bar
two_col_21012,pie
two_col_103182,v_bar
two_col_104647,h_bar
two_col_40501,h_bar
two_col_63774,v_bar
two_col_61749,v_bar
two_col_42029,v_bar
two_col_104352,v_bar
two_col_21507,v_bar
two_col_103497,h_bar
two_col_2733,v_bar
two_col_101150,v_bar
multi_col_60812,v_bar
two_col_996,line
two_col_61319,v_bar
two_col_21157,v_bar
two_col_40444,v_bar
two_col_2363,v_bar
two_col_23490,v_bar
two_col_101500,h_bar
two_col_60158,h_bar
multi_col_121,v_bar
two_col_41605,v_bar
two_col_43638,h_bar
two_col_102286,v_bar
two_col_20316,line
two_col_40917,v_bar
two_col_60508,v_bar
OECD_GDP_PER_HOUR_WORKED_GBR_GRC_NOR_USA_000068,line
two_col_62535,v_bar
two_col_20746,v_bar
two_col_3088,v_bar
two_col_23869,h_bar
two_col_43268,h_bar
two_col_21854,h_bar
two_col_42880,h_bar
two_col_22281,v_bar
5271,h_bar
two_col_24586,line
two_col_5275,h_bar
two_col_42750,v_bar
two_col_83259,h_bar
two_col_61030,h_bar
two_col_81264,line
two_col_102906,v_bar
two_col_40297,v_bar
multi_col_1311,v_bar
two_col_21784,line
two_col_103614,v_bar
two_col_4937,line
two_col_100891,v_bar
two_col_101783,v_bar
two_col_5625,v_bar
two_col_80926,h_bar
two_col_61460,v_bar
16071612007243,h_bar
multi_col_40374,v_bar
multi_col_20975,h_bar
two_col_101279,h_bar
two_col_22452,v_bar
multi_col_60392,line
two_col_80475,v_bar
657,h_bar
two_col_61933,v_bar
multi_col_20426,v_bar
two_col_41486,h_bar
two_col_102005,v_bar
two_col_20195,line
two_col_1666,line
two_col_43511,v_bar
two_col_4034,v_bar
two_col_6009,v_bar
two_col_100192,h_bar
multi_col_80596,v_bar
multi_col_80579,h_bar
two_col_102140,v_bar
two_col_100487,v_bar
two_col_22517,v_bar
two_col_4521,h_bar
two_col_43004,v_bar
multi_col_20099,v_bar
two_col_62759,v_bar
two_col_61876,v_bar
10976,h_bar
multi_col_20133,v_bar
two_col_353,v_bar
multi_col_80129,v_bar
two_col_102510,v_bar
two_col_41193,v_bar
two_col_22147,v_bar
multi_col_60687,line
6148,line
two_col_1689,h_bar
two_col_4171,v_bar
35349851002942,h_bar
two_col_62309,pie
multi_col_40661,line
multi_col_1254,v_bar
two_col_102843,v_bar
two_col_104094,h_bar
two_col_43907,v_bar
two_col_5330,h_bar
two_col_23306,v_bar
two_col_101296,v_bar
two_col_81321,v_bar
two_col_61175,v_bar
two_col_63148,v_bar
two_col_103301,line
two_col_24569,h_bar
two_col_41890,v_bar
two_col_40782,v_bar
two_col_40278,h_bar
4876,line
two_col_23756,h_bar
two_col_81771,v_bar
two_col_63236,v_bar
two_col_884,v_bar
two_col_3899,h_bar
multi_col_81016,v_bar
two_col_2271,v_bar
two_col_23582,v_bar
two_col_24247,v_bar
895,h_bar
two_col_60949,v_bar
two_col_62974,v_bar
two_col_83432,v_bar
two_col_63666,v_bar
multi_col_1080,line
two_col_40106,h_bar
two_col_21415,pie
two_col_2621,v_bar
two_col_101042,v_bar
two_col_3933,h_bar
multi_col_60900,v_bar
two_col_62427,pie
two_col_187,h_bar
two_col_22669,line
6666,pie
two_col_41347,v_bar
two_col_43680,h_bar
two_col_3460,v_bar
two_col_100203,h_bar
two_col_62077,v_bar
two_col_82223,v_bar
two_col_42838,pie
two_col_40805,h_bar
6236,h_bar
multi_col_60003,line
two_col_44000,v_bar
multi_col_80742,v_bar
two_col_3525,pie
27867178011897,h_bar
two_col_1518,h_bar
two_col_538,h_bar
multi_col_20758,v_bar
two_col_62562,h_bar
two_col_21803,v_bar
multi_col_526,line
two_col_41202,v_bar
two_col_3175,v_bar
multi_col_100275,h_bar
two_col_103839,v_bar
two_col_43395,h_bar
two_col_23994,v_bar
multi_col_40909,h_bar
two_col_82366,v_bar
two_col_6377,v_bar
two_col_24302,h_bar
two_col_101557,v_bar
two_col_63689,v_bar
multi_col_21149,v_bar
two_col_83127,v_bar
two_col_63373,v_bar
two_col_21100,h_bar
multi_col_60845,line
two_col_83577,h_bar
two_col_40043,v_bar
two_col_21550,v_bar
multi_col_875,line
two_col_241,h_bar
11776,line
3258,h_bar
two_col_4599,v_bar
two_col_41081,v_bar
multi_col_60795,line
18691760017135,h_bar
two_col_60226,v_bar
two_col_611,h_bar
multi_col_20471,h_bar
3608,h_bar
two_col_1631,v_bar
multi_col_80191,v_bar
two_col_60676,v_bar
two_col_80422,h_bar
two_col_61964,v_bar
14124,pie
multi_col_20922,h_bar
two_col_5388,v_bar
two_col_103213,v_bar
two_col_21383,line
two_col_41982,v_bar
multi_col_80938,h_bar
two_col_22956,v_bar
two_col_4960,h_bar
two_col_24181,h_bar
17358,pie
two_col_61437,v_bar
two_col_81663,h_bar
multi_col_40773,v_bar
two_col_102951,v_bar
two_col_41828,h_bar
27867178011747,line
two_col_42707,h_bar
two_col_61067,h_bar
two_col_42212,line
two_col_4825,line
two_col_22813,line
two_col_101691,v_bar
two_col_104169,v_bar
multi_col_32,line
two_col_82809,pie
two_col_61572,v_bar
two_col_2508,h_bar
two_col_23351,h_bar
two_col_43950,v_bar
two_col_5367,v_bar
two_col_42642,h_bar
two_col_81376,v_bar
two_col_20984,line
two_col_102814,v_bar
two_col_100829,h_bar
multi_col_1203,v_bar
multi_col_101258,v_bar
two_col_4126,h_bar
two_col_22110,v_bar
two_col_100080,line
two_col_60699,v_bar
two_col_102547,v_bar
multi_col_100019,v_bar
two_col_1324,h_bar
two_col_3319,v_bar
two_col_4576,h_bar
two_col_22540,v_bar
two_col_43053,v_bar
two_col_60733,v_bar
two_col_61821,v_bar
multi_col_20534,line
two_col_41594,h_bar
two_col_20087,h_bar
4088,h_bar
two_col_3749,v_bar
9157,line
multi_col_20723,v_bar
two_col_40891,h_bar
two_col_1099,h_bar
72240162017426,h_bar
two_col_22757,v_bar
multi_col_60097,v_bar
6758,line
two_col_41279,v_bar
two_col_43244,v_bar
two_col_60524,h_bar
multi_col_40972,v_bar
multi_col_20373,v_bar
two_col_113,h_bar
two_col_102750,h_bar
two_col_41629,v_bar
two_col_43614,h_bar
two_col_22307,h_bar
two_col_60174,v_bar
two_col_80320,v_bar
two_col_62149,v_bar
multi_col_40421,v_bar
multi_col_21132,v_bar
9854,h_bar
two_col_40192,h_bar
multi_col_1014,v_bar
two_col_24379,v_bar
two_col_23146,line
two_col_42455,v_bar
two_col_40468,v_bar
two_col_63308,v_bar
two_col_104684,v_bar
two_col_1830,h_bar
two_col_42005,v_bar
OECD_MEDICAL_GRADUATES_FRA_PRT_USA_000071,line
two_col_63758,v_bar
two_col_5035,line
two_col_81024,line
multi_col_40564,v_bar
9911,line
multi_col_21077,line
multi_col_1151,v_bar
two_col_103454,v_bar
two_col_104391,v_bar
two_col_101469,h_bar
two_col_42140,v_bar
two_col_24396,h_bar
two_col_61620,h_bar
two_col_83449,pie
two_col_955,v_bar
two_col_101039,h_bar
two_col_3948,v_bar
two_col_40487,v_bar
multi_col_1501,v_bar
1971,line
two_col_1975,h_bar
two_col_22612,v_bar
two_col_4624,v_bar
two_col_43301,h_bar
two_col_5936,v_bar
two_col_23900,v_bar
two_col_101890,v_bar
multi_col_418,v_bar
two_col_81927,h_bar
two_col_406,v_bar
two_col_100278,h_bar
two_col_1426,h_bar
two_col_43751,v_bar
two_col_4274,v_bar
two_col_82258,v_bar
two_col_60031,v_bar
OECD_WORKING_AGE_POPULATION_FRA_GRC_SAU_000023,v_bar
multi_col_20236,v_bar
multi_col_40837,v_bar
multi_col_60078,h_bar
two_col_100628,line
1072,pie
two_col_1076,v_bar
two_col_103907,h_bar
two_col_41296,v_bar
multi_col_49,h_bar
two_col_61509,v_bar
two_col_22868,v_bar
two_col_42269,v_bar
two_col_20855,v_bar
two_col_104112,v_bar
two_col_2089,v_bar
two_col_43881,v_bar
two_col_2573,v_bar
two_col_23280,v_bar
multi_col_100961,line
two_col_83330,v_bar
two_col_104542,pie
two_col_40604,h_bar
multi_col_1278,v_bar
two_col_24115,v_bar
two_col_2123,h_bar
two_col_685,h_bar
two_col_82171,v_bar
multi_col_361,line
two_col_6160,v_bar
two_col_3698,v_bar
two_col_20156,h_bar
two_col_100501,h_bar
two_col_22491,h_bar
multi_col_100062,h_bar
two_col_43182,v_bar
43499794000548,h_bar
two_col_43028,v_bar
two_col_41015,v_bar
multi_col_80555,v_bar
two_col_100151,h_bar
3736,h_bar
two_col_102479,pie
multi_col_80040,v_bar
multi_col_60214,h_bar
two_col_3227,v_bar
two_col_100444,h_bar
two_col_80009,v_bar
two_col_62260,v_bar
two_col_82034,v_bar
two_col_41500,v_bar
two_col_102183,h_bar
two_col_6025,line
OECD_WATER_WITHDRAWALS_BEL_KOR_LVA_NOR_ZAF_000023,v_bar
two_col_43497,v_bar
multi_col_60644,v_bar
two_col_3677,v_bar
two_col_100014,v_bar
two_col_80459,v_bar
two_col_82464,v_bar
two_col_62630,h_bar
two_col_41150,v_bar
two_col_2436,v_bar
2432,h_bar
multi_col_80943,h_bar
two_col_82937,line
multi_col_1297,v_bar
two_col_21602,v_bar
two_col_103792,line
two_col_100917,v_bar
two_col_2066,line
two_col_23795,v_bar
two_col_101605,v_bar
two_col_24050,h_bar
two_col_83275,line
two_col_41853,h_bar
two_col_104407,h_bar
two_col_5259,h_bar
two_col_21252,h_bar
two_col_42052,v_bar
two_col_24284,h_bar
two_col_5577,v_bar
two_col_23541,v_bar
10798,line
12097783003457,line
two_col_81566,v_bar
two_col_21086,h_bar
5089,h_bar
two_col_2748,v_bar
two_col_40595,h_bar
multi_col_1413,v_bar
two_col_1867,v_bar
8711,h_bar
multi_col_40476,v_bar
two_col_61698,v_bar
two_col_103546,v_bar
two_col_2318,h_bar
two_col_104283,h_bar
multi_col_60490,v_bar
two_col_42951,h_bar
two_col_4366,v_bar
OECD_NARROW_MONEY_(M1)_IDN_NZL_000007,v_bar
two_col_80377,v_bar
multi_col_20324,line
multi_col_100259,v_bar
two_col_21985,v_bar
two_col_41384,v_bar
two_col_101828,h_bar
two_col_22700,h_bar
two_col_100690,v_bar
multi_col_80294,line
two_col_5824,h_bar
two_col_101982,v_bar
two_col_23812,h_bar
two_col_3,line
two_col_80727,h_bar
two_col_60089,line
two_col_1534,h_bar
multi_col_20261,h_bar
06424007002454,h_bar
14734,pie
1475,pie
two_col_20382,h_bar
two_col_4389,h_bar
two_col_1471,v_bar
two_col_40983,line
multi_col_60185,v_bar
two_col_80662,v_bar
two_col_60436,v_bar
two_col_81970,line
two_col_902,v_bar
two_col_104796,v_bar
two_col_103053,h_bar
two_col_23404,v_bar
two_col_21439,v_bar
two_col_60965,h_bar
52383186004636,h_bar
two_col_61677,v_bar
multi_col_40533,v_bar
multi_col_21020,v_bar
two_col_81589,v_bar
two_col_40080,h_bar
two_col_5598,line
two_col_21593,h_bar
two_col_21069,v_bar
two_col_1888,h_bar
two_col_42547,v_bar
multi_col_60886,v_bar
two_col_61227,v_bar
two_col_2877,h_bar
two_col_1758,v_bar
two_col_3765,h_bar
two_col_22096,h_bar
two_col_100106,v_bar
two_col_778,h_bar
multi_col_20518,v_bar
two_col_62722,h_bar
769,h_bar
two_col_63830,v_bar
two_col_282,h_bar
two_col_41042,v_bar
two_col_1308,line
two_col_3335,h_bar
two_col_328,line
two_col_82126,h_bar
multi_col_336,v_bar
two_col_41412,v_bar
two_col_20101,v_bar
two_col_6137,v_bar
two_col_100805,v_bar
